sp,include_bio1,include_bio12,include_bio4,include_bio15,mass_mean,bio1_mean,bio1_breadth,bio12_mean,bio12_breadth,bio4_mean,bio4_breadth,bio15_mean,bio15_breadth,n_row,partial_r2_bio1_2yr,partial_r2_bio4_2yr,partial_r2_bio12_2yr,partial_r2_bio15_2yr,partial_r2_bio1_bio4,partial_r2_bio12_bio15,r.squared,adj.r.squared,r.squared.bio1,adj.r.squared.bio1,p.value,df,df.residual,AIC,(Intercept)_estimate,(Intercept)_p.value,seasonFall_estimate,seasonFall_p.value,seasonSummer_estimate,seasonSummer_p.value,seasonWinter_estimate,seasonWinter_p.value,sexF_estimate,sexF_p.value,bio1_2yr_estimate,bio1_2yr_p.value,bio12_2yr_estimate,bio12_2yr_p.value,bio15_2yr_estimate,bio15_2yr_p.value,bio4_2yr_estimate,bio4_2yr_p.value,habitat_axis1,habitat_axis2,trophic_axis1,trophic_axis2,taxa,p.value.adj
Sialia_mexicana,Y,Y,Y,Y,26.1498378378378,106.77932784176,192,524.284492330734,1730,6839.94750942519,6803,53.7696250581005,83,370,0.11566983656568564,0.11120137744169756,0.11478823411461325,0.12831454813002474,0.2262227561437855,0.2405656142373046,0.11723519090094194,0.09767253585165525,0.08741534621779676,0.0748798427317775,3.1108359012775e-7,9,361,-530.1686656005472,0.9774274755513443,8.10449181601469e-215,0.022644407340295925,0.21601348193389502,-0.02975903787674525,0.06916582812102405,0.07860472680422018,1.440296633249576e-4,0.01220864494802143,0.3344362017753585,-0.010261862323522811,0.17336431969117394,0.007837235695598816,0.22153526466349965,0.019317944758040155,0.007946498359264276,-0.0013874168467916043,0.8482601709853802,-0.5348129993609532,-0.17304523217924148,0.18123535461296722,-0.08657605435825035,birds,4.735077655041858e-7
Sialia_sialis,Y,Y,Y,Y,29.0139669500304,113.513450636505,196,936.683741824056,1137,8700.50083496103,10909,36.1063002100342,81,242,0.11583178462490173,0.1170607821355164,0.11160664763682704,0.11139979350728901,0.22826394467896416,0.22421046547829326,0.0332495249818742,5.6375625028581844e-5,0.021630416346692608,9.022472014954541e-4,0.43545930666822896,9,233,-165.74924441290935,0.9991987238293313,6.273652350232357e-124,0.022192803641283846,0.542732262282567,-0.038202436812585144,0.15951928403005075,-0.04941959108907791,0.21506178186266578,0.01054478527886739,0.6488165216173898,0.02198878553429662,0.26584804761876435,-0.005539394012274468,0.7187949713182704,0.005281864486100627,0.7834616610663743,0.02623300857386066,0.21145335602320087,-0.534812999360953,-0.17304523217924142,0.2567653490861115,-0.03424376967204573,birds,0.44318935353216204
Sigmodon_hispidus,Y,Y,N,Y,83.4340256709452,169.967735758057,117,890.258929584657,1303,7386.63800073763,5937,40.3012653200182,66,857,0.15381184051514374,NA,0.1280160756185008,0.12603326469062093,NA,0.25277707433693597,0.10510210814501204,0.09772368029697331,0.10177619577763741,0.09649873511828144,1.433118365392411e-17,8,849,527.0545889418568,1.0316043246079785,5.638037928305392e-222,-0.10812138341519682,7.362153878715252e-4,-0.05190611065407654,0.210154031917722,-0.05850287630088351,0.07213275824187866,-0.08336645150398005,2.2809403482786165e-4,0.08943213026686779,9.817482447284958e-8,-0.033651892084340225,0.0869590764429658,-0.017722760215278282,0.31669093010357424,NA,NA,0.13314926480293024,0.009886325281750699,0.0833568874184325,0.37579215659181925,mammals,3.52137655496421e-17
Sitta_canadensis,Y,Y,Y,Y,10.3353719008264,75.0022937026766,196,787.575697331164,1410,9159.61010581008,8089,36.8853089886402,64,363,0.11254875647172513,0.11299622715849955,0.11921258420108538,0.11418887045728587,0.22478672957906753,0.23078496954377037,0.05539405761643197,0.03404703066991066,0.04478085832837873,0.0314024389772356,0.009112397797909618,9,354,-661.2009458407153,1.0150730711546685,1.14309206435288e-229,-0.019488279202878163,0.19705337978209808,-0.002907217342285474,0.8513732338921486,-0.02228288763263844,0.2428422592032415,-0.03499537599552,0.0014340653134764093,-0.004612136050349083,0.44938715920014793,-0.010017998208718215,0.07200846500004827,-0.0069746499434881985,0.2681644833051134,-0.005804157628289731,0.38632300390525254,0.415517230222185,0.022441958107639798,-0.07157046243729498,-0.17576471900642596,birds,0.00979582763275284
Sitta_carolinensis,Y,Y,N,Y,18.1820352932201,93.9576507735785,178,796.567715582217,1217,8743.80452542419,9254,38.8875371560535,80,850,0.12820653718402253,NA,0.131390510820366,0.2771632066865758,NA,0.41790688950698807,0.3596950865470926,0.3543718865540162,0.1749967892886686,0.17010932950957303,2.6724509436577282e-77,8,842,-1341.7105975138995,1.0096613088896025,0,-0.010697149638668045,0.3569821646477642,-0.05163675886358376,1.344937675057996e-6,0.04803471729353883,2.4992481022585917e-4,-0.006589100759530437,0.41124732153361854,0.007609748892178258,0.0788020210229252,0.010273735539855515,0.013005205509689212,-0.062025556661311064,7.711669914084372e-37,NA,NA,0.4155172302221851,0.022441958107639784,-0.07157046243729498,-0.17576471900642596,birds,4.178741475537539e-76
Sitta_pygmaea,Y,Y,Y,Y,10.4828773584906,83.296574253929,169,525.273176761434,1085,7028.32617428925,7317,50.5035905585967,88,424,0.13836471683496976,0.12111565451958062,0.12498017494807145,0.11968187615556525,0.24906805523496633,0.24470439071396943,0.07819773353730289,0.06042805129223894,0.03544862503559267,0.02391092916281279,4.0065796443798875e-5,9,415,-845.8321946355231,0.9995249994173345,8.473901141203255e-275,0.01468428783703509,0.29219066426073864,-0.02625526522739367,0.03987050617960734,-0.009442266527176045,0.5265810259379802,0.0076330357208575835,0.4041039809572069,-0.018460632928420106,3.272420234411728e-4,-0.012380015029504244,0.010676895139161978,0.010772931230180091,0.045069029805189176,-0.012216011932822237,0.0303085589066179,0.4601323736816005,-0.3875434437127316,0.016670550942256203,-0.16605485235243783,birds,5.220694688131368e-5
Sorex_bendirii,Y,Y,Y,Y,15.6830508474576,92.9230928047899,62,1753.16382781047,2132,4711.99298028285,3113,61.55321564984,40,177,0.17564186304035145,0.11139414163389816,0.17092193386250698,0.11111309260395485,0.29032049122353787,0.2829866300593761,0.3093619828552506,0.27647445822931005,0.24952346468324632,0.22757970634065117,1.0674570510442554e-10,9,168,-36.72384824873337,1.1038013455920086,1.856598125521709e-77,-0.15917903712685247,6.328411589193861e-5,-0.14441606595957693,0.0029681993443393916,0.052707119795459036,0.6000064455917001,-0.06862501577928706,0.03812900242213087,0.07293269106797345,3.8076549557522797e-4,0.06149826247981533,6.358582001487524e-4,3.7097572080824263e-4,0.9845832025728201,-0.004488660312347468,0.817346252064856,0.13314926480293024,0.009886325281750676,0.5529892511409216,0.1652438281577909,mammals,1.8545718462587065e-10
Sorex_monticolus,Y,Y,N,Y,6.04236456704109,32.0376081512103,156,740.636426762708,2187,7897.33032585398,7489,40.3688228241296,61,7033,0.12519906196806907,NA,0.18591256413555524,0.14986109188335928,NA,0.35267027528302464,0.1721244446866893,0.17129951530772947,0.04081854613357194,0.040136049012562625,1.933613267491091e-282,8,7025,426.37938782561895,1.0522596395315638,0,-0.1299192733834701,1.852753034705877e-18,-0.05205722047328942,1.724242593711015e-5,-0.20281986263296617,1.5736299324692473e-8,-0.06567045175151279,7.642663433054286e-28,-0.004088812850594703,0.20615120409461787,0.07830212689680557,3.0564294311147506e-112,-0.0458863566459496,6.021706732586394e-46,NA,NA,0.13314926480293024,0.009886325281750654,0.5529892511409216,0.1652438281577909,mammals,3.325814820084677e-280
Sorex_ornatus,Y,Y,Y,Y,4.63712871287129,147.415001674294,98,490.015515124456,739,5172.32358522156,4574,85.426944971537,26,202,0.12856945518380347,0.14003178396644522,0.11275991713392863,0.11747815569586895,0.2627661939522782,0.2278615571208682,0.2790560310515282,0.24917234321946724,0.2382705312461285,0.2188386570432237,7.271439344000192e-11,9,193,-33.1840591398163,1.1041209656975557,5.639693137656281e-86,-0.2502548245596112,8.143406659705325e-7,-0.09121971926228033,0.02154802441109278,-0.052815306879856576,0.3572468856517643,-0.1314986473206755,7.161088475216475e-5,-0.03701796333509637,0.050690377859734265,0.012462382274656177,0.5499523831116199,-0.025184653672091,0.2394495003814725,0.04343782100432932,0.01162388206925857,0.13314926480293024,0.009886325281750654,0.5529892511409216,0.1652438281577909,mammals,1.2893686259464257e-10
Sorex_trowbridgii,Y,Y,N,Y,4.84389935712702,90.8921394657331,104,1371.65066423673,2180,5255.0657522421,4022,67.2436813582082,46,4511,0.13236760693839866,NA,0.13589318235336134,0.1294070188609937,NA,0.26511893607098247,0.043550609396155245,0.04206379044562747,0.02387327941522324,0.022789897927337766,8.492288831063813e-40,8,4503,-3860.8745356094905,1.0421123347890044,0,-0.05963435460665524,2.79074414560321e-14,-0.057182955450575695,6.470291828599782e-19,-0.047628307987654,0.01138190475417261,-0.016771253053293883,3.7646168480912306e-4,0.0175525626023213,6.817755012561664e-10,0.01964659166682792,5.897878756239876e-14,-0.01301646045303313,1.859923741338385e-6,NA,NA,0.13314926480293024,0.009886325281750654,0.5529892511409216,0.16524382815779098,mammals,5.409902514603614e-39
Sorex_vagrans,Y,Y,N,Y,4.81902197802198,66.5982172572967,122,792.1758866685,2130,6946.28306828541,5354,42.7902817370165,69,1820,0.12504302838811088,NA,0.12551350582783816,0.12665188757151724,NA,0.2516457735925417,0.0991751317274637,0.09569512395819901,0.09719404613003876,0.09470560634539171,1.90290743544516e-37,8,1812,228.98553340168883,1.0964479525781767,0,-0.18278384260614453,8.785965373692531e-23,-0.10332055456144285,7.124452333096309e-12,-0.17306861404036117,7.434420884664907e-13,-0.08282778561404044,1.3684780880555336e-11,0.0018809885379320287,0.7653458629923109,-0.006534133147181157,0.3024373872284781,-0.011529966864743387,0.06428972478169118,NA,NA,0.13314926480293024,0.009886325281750657,0.5529892511409216,0.1652438281577909,mammals,9.918184208986895e-37
Sphyrapicus_nuchalis,Y,Y,Y,Y,45.9695890410959,89.8474543375402,215,419.327164573695,814,7659.93318750721,5670,45.4202887147368,89,365,0.11146717319214505,0.1112628157047747,0.12340790160699233,0.11550038372909055,0.22277843698879873,0.23737870660720006,0.10118175023109013,0.08098358731493482,0.08245366121472808,0.06967446429571311,6.646882657069458e-6,9,356,-661.1141304730717,0.999937080829003,4.739745105242647e-198,0.07700429904536954,3.9630465717746424e-4,-0.013445880012706253,0.4337181943638193,0.0660474037227943,0.06671424544127715,-0.020062888518179174,0.05839502939495891,0.0033018845981010164,0.7058758797881279,0.012877057552245719,0.02605606033966114,-0.008564052012963449,0.18465122174656298,-0.0014858465357949528,0.8054281614260939,0.4330927180053503,-0.12700119845701183,0.09784646446145293,-0.07936746138333549,birds,9.219869492064089e-6
Sphyrapicus_ruber,Y,Y,Y,Y,48.224100877193,89.3757881261002,158,1151.00897743639,2865,5921.40409665546,5516,55.5515442470795,68,456,0.11635846330066812,0.11190967720692324,0.15707747457198662,0.11862269218797838,0.2305714383566546,0.27715889659904003,0.1317832008548224,0.11624464516542321,0.06209756334087719,0.05167642515577586,9.183570243927992e-11,9,447,-822.0113702388436,1.0216711687845734,1.0604277242065113e-255,0.03939920828397843,0.07098853387404903,-0.03746200785433193,0.008094744847444673,0.04159835137965612,0.04744383286083783,-0.02221931692609801,0.016576398606628403,-0.011275878412280843,0.10396611385479129,0.02499854544345543,1.1211383226663746e-6,-0.010304888729198882,0.05158431495213842,0.003951201704317975,0.5264133329372471,0.3549762829146026,-0.3971295723017499,0.18155541025198962,-0.06620106732773647,birds,1.6118102877098106e-10
Spinus_psaltria,Y,Y,Y,Y,9.17607329842932,151.999322536525,217,611.539874477522,1937,5875.03020038432,8327,63.2657148091811,95,764,0.11141154870938674,0.11898083409996962,0.11288395407842,0.11913006749764732,0.23042776060136683,0.23533037936209955,0.05091686910171542,0.04086035910544228,0.017022256257610377,0.010538234201262098,3.784324681085999e-6,9,755,-1374.4055659906446,1.008810790930082,0,0.014164116418863762,0.37121824269545645,-0.01368194430287061,0.18067644206613068,0.01159933868303474,0.48784715271127843,-0.019954416123974854,0.006766626428794075,-0.0022770315826798017,0.613535640879022,0.005290048716190585,0.219702338645554,-0.011901881351770822,0.008926450214585614,0.013707040937139835,0.009589147721463135,0.18647549106000919,0.15884185597455436,-0.42683876948000304,-0.17583312593308179,birds,5.3352774192359985e-6
Spinus_tristis,Y,Y,Y,Y,12.505508152951,93.6197510135975,193,773.583252889098,1319,8861.14339989519,8196,38.8106882808837,68,797,0.12319173612969325,0.12122543458201862,0.11121501644942533,0.11119147195082224,0.249229856351613,0.2226136387391563,0.10344507163797756,0.09434299114699252,0.08677546723668177,0.08100287221289348,2.5307217126803568e-15,9,788,-849.7001601384711,1.0047971739439616,0,-0.013997303351066036,0.32644443426617575,-0.03255496879242504,0.021490777955235598,0.029264381760006973,0.05632443035997707,-0.022211310255267482,0.031181387293706345,-0.025431254270526456,0.0010282004259210811,-0.001948514020158263,0.7615756585382816,0.0027646558051494657,0.7896005371974663,0.027876933702059705,0.0026820752231619723,0.05971863681236354,0.11376948699750705,-0.5183871888337466,-0.1877332743408579,birds,5.580565827961813e-15
Strix_varia,Y,Y,Y,Y,712.145054945055,104.298252815925,181,1040.52481203482,1141,8685.01850758334,7471,28.0902043381194,54,182,0.13072973403960642,0.12454188230714525,0.11498928129020036,0.22860040830595518,0.24267685861978383,0.3272624548772315,0.356324949594236,0.32655962934425853,0.2532215398965842,0.2320062427345555,1.5666812645251313e-13,9,173,-96.03192157509129,0.7981464407699679,7.109324574321735e-57,0.08201535571367367,0.03467745245786768,-0.005679162456604962,0.9177089324883811,0.11870254132935118,0.0019061137313678219,0.178685708574455,1.8289395895593656e-9,0.035543387422470464,0.04974838576571561,0.017211497584979942,0.3851314787498009,0.08663977998455075,7.604501310928042e-7,0.04010265694266801,0.10510498100579926,-0.258727907907563,0.04536095683533222,-0.24964474895788208,0.689018819111375,birds,3.1333625290502626e-13
Sturnella_magna,Y,Y,N,Y,102.39762611276,141.01155389697,220,1132.61063802703,1810,7570.18299309245,10708,32.7407290780332,80,337,0.16054853439918382,NA,0.1343508325962408,0.13440028000452353,NA,0.26042235234210453,0.4665287994813994,0.4551783484065356,0.4590109616535825,0.450838921799407,2.0882638633304052e-41,8,329,-435.05879022521793,1.0797787441901867,3.262362714236994e-242,-0.04739813830489103,0.027386088455537503,-0.08801800159594418,1.6276932227983136e-7,0.057637107900385585,0.01913345754389507,-0.2199480301500235,1.7874897320637996e-37,-0.03625287744717055,2.232292873013493e-4,0.016612974659036328,0.06028700240418752,0.019528817437013447,0.05960876722815601,NA,NA,-0.5348129993609532,-0.17304523217924153,0.12881001356658084,-0.12436459000058053,birds,1.4367255379713187e-40
Sylvilagus_audubonii,Y,Y,Y,Y,667.141240875912,143.754015038093,186,369.175142397808,601,6954.0846376107,7176,64.5464816277824,89,137,0.11125167568838323,0.11517908930596077,0.12432587663010175,0.11113522102319418,0.22578233175507545,0.23378514941704365,0.21307458531242954,0.1638917468944564,0.2000568625468567,0.16952468172803448,1.2063798340591634e-4,9,128,111.0213517464451,1.0105869868402713,1.0724192329146536e-19,-0.053216719306627344,0.5818050551338034,-0.3230594342316884,0.0013667728303496354,0.09365022316884022,0.40390174299588366,0.05916931227457229,0.3419394513739805,-0.0067547255869751365,0.8870800557972374,-0.04536709845585431,0.1669912584151044,0.00300178310603131,0.9531053196654394,-0.0341209210912802,0.444419371475564,0.13314926480293024,0.009886325281750678,-0.40868239361943126,0.4317120274431905,mammals,1.4821237961298294e-4
Sylvilagus_floridanus,Y,Y,Y,Y,1088.39338709677,146.225208798797,197,977.426109337237,1423,7185.40141586557,10137,44.3941482121915,99,124,0.11896642052546935,0.11499461704253466,0.11322221864276216,0.11777656837531814,0.23448445302911436,0.22805988612646022,0.22321309405636586,0.16917574407767833,0.21078719164885812,0.17734597095601312,2.3076576988691574e-4,9,115,-46.47055018032593,1.0063618927916622,4.81985907636328e-61,-0.24209308449771552,9.9398138278865e-4,-0.23166192361331645,1.1358099549458335e-4,-0.065185427573886,0.27612797640672293,0.07287170524215572,0.03895097729001293,-0.024743109544781223,0.31338099633021865,-0.011761577572747954,0.6018175518661302,-0.026657460203060073,0.3532242591899807,0.018576784603100215,0.4789094517113558,0.13314926480293024,0.009886325281750678,-0.40868239361943126,0.4317120274431905,mammals,2.737359477279276e-4
Synaptomys_borealis,Y,Y,Y,Y,22.1205093378608,-20.4434809472574,143,583.580536054799,1563,11494.0764293552,9798,44.4216664358535,56,589,0.13544094603521561,0.13973459458010262,0.13064394200179663,0.1307203709661594,0.26291959139534715,0.26253863365723507,0.06037074167727013,0.04904990723964686,0.013406155751417034,0.006648663667522592,6.270892615057735e-6,8,581,171.1163785838242,0.9661234373170263,5.62030157416596e-4,0.017451447259356698,0.9507010492169081,-0.02303866418647435,0.9341795144554015,NA,NA,0.029716033234835248,0.2089186938452557,-0.05872736842531293,0.008295749866139648,0.030341356347811464,0.05260309286801455,-0.02611505792030066,0.05102293471657573,-0.0724574106564244,0.0016903889049264794,0.13314926480293032,0.009886325281750763,-0.21335682117815127,0.39998349739574746,mammals,8.769053087723011e-6
Tamias_amoenus,Y,Y,Y,Y,45.7120075471698,43.7435332620052,106,643.836843098999,1611,7536.03581093839,3666,35.5298508402039,60,1325,0.13006235028371327,0.12563575301609187,0.13123133467680703,0.13546328573587385,0.2551994766857949,0.2651682730183732,0.13967846640904885,0.13510576273772268,0.12183240424328784,0.11917129031675244,2.370352994150352e-39,8,1317,-802.5097741023345,1.0758583236097494,0,-0.18067598976405044,2.1111351877368906e-17,-0.14734355887794087,8.399421395850751e-14,NA,NA,0.09173686061141612,5.600780843553086e-20,-0.016132099260912174,0.005712628294983986,0.02031522468958753,0.002159189323545247,-0.02501298297840341,6.901544262238697e-5,0.006868963320890135,0.32797330837143335,0.13314926480293038,0.00988632528175082,-0.10206336534529226,-0.5334236401954816,mammals,1.4560739821209308e-38
Tamias_dorsalis,Y,Y,Y,Y,59.4636138613861,105.548163247604,163,406.073079758858,732,7309.2985427419,5459,48.5104957279785,95,202,0.1424132664875536,0.11126465123413087,0.11147006812664151,0.21278650385124165,0.255246946991765,0.31175174626591073,0.291669075630325,0.26230820829893964,0.1614759104604077,0.14008498980888762,1.504517183084215e-11,9,193,-163.1540475755213,0.9267244510302072,1.941053405737368e-73,0.09096196730880411,0.010007495248941125,-0.027877868493400793,0.4505327630476228,0.1524097225827057,0.07180286272065262,0.042068380009569195,0.06312627276031915,-0.04608968882667974,0.008613854437599145,0.004738915690617713,0.7803664427422332,0.08605266154698601,1.3266381983209338e-6,0.0038115941767328894,0.8553026917009037,0.13314926480293035,0.009886325281750782,-0.10206336534529244,-0.5334236401954817,mammals,2.8741990551754954e-11
Tamias_minimus,Y,Y,Y,Y,37.7871034271726,39.5865311336435,143,494.524891672776,691,9850.74459815499,6214,41.0810077153661,54,1634,0.11566086357395688,0.11813837084460554,0.17607389233393322,0.1633981679522587,0.2343605092911979,0.3249333362640737,0.20912954233800787,0.2052360262387487,0.08017208723221163,0.07734706293009919,1.3565554016982299e-77,9,1625,-640.8396194829946,0.9492036645101495,0,0.01774351133513901,0.40774546441093085,-0.04097603026683505,0.03186831925096315,0.02258008556150305,0.741961014768676,0.10398970253203627,2.310827853990783e-25,0.018107055960428328,0.00388604184594287,0.06976410286668899,1.2074117968035307e-28,-0.05952363601156396,3.276883871159574e-23,-0.021248452073029986,3.2967345147183686e-4,0.13314926480293035,0.009886325281750787,-0.10206336534529238,-0.5334236401954817,mammals,2.3332752909209552e-76
Tamias_speciosus,Y,Y,Y,Y,54.489829787234,59.7115568290353,104,753.930595351799,910,6155.21840178287,1504,66.4457179242279,36,470,0.13215883706622888,0.11180312274319992,0.11190905063602685,0.1174174771021913,0.2429078532824277,0.22801997034028887,0.15263334821549407,0.13792850393289957,0.1458074159855328,0.1366027545198597,2.1091280785877825e-13,9,461,-241.21872291080263,0.892259219535294,5.869243966898856e-42,0.00854853720876588,0.8903952952640606,0.023398753097762744,0.6959447064469579,0.4090143225043939,0.03831629358664195,0.12998499009239745,1.7764804320779223e-13,0.030043760262133005,8.939613017088623e-4,-0.005954767313549084,0.5201638219310416,0.01883754645316352,0.07018277603500109,0.006387436232962091,0.5492596568492889,0.13314926480293035,0.009886325281750792,-0.10206336534529234,-0.5334236401954816,mammals,4.169770454219524e-13
Tamias_striatus,Y,Y,N,Y,87.278743718593,83.8975319699194,138,999.385499197109,758,9602.92536024124,5008,22.8892380745444,43,199,0.15316706491612453,NA,0.13354808770067328,0.16889491112993238,NA,0.28763625724832087,0.10894995731369042,0.07629367302675749,0.06187318092115687,0.03756937731807797,0.0022393578988703293,8,191,-14.459550761766465,0.9899279725290531,2.576971598473915e-63,-0.01302482779071555,0.78688185358469,0.010535144003887716,0.8035870630592701,0.09780462588058672,0.37308551563193304,-0.050961283510866213,0.12232003606328325,0.04527659849307183,0.012536899344840096,0.025741479115553505,0.17145201615012137,0.0574869269289774,0.0017406365416190114,NA,NA,0.13314926480293038,0.009886325281750798,-0.11096734502941687,-0.15547141337698325,mammals,0.002567797057371311
Tamias_townsendii,Y,Y,N,Y,70.1907543103448,82.6557029177719,84,1647.59372236958,2061,5157.32024756852,3809,60.9590627763042,31,928,0.12645098530513843,NA,0.13516535508428185,0.16751872180766136,NA,0.2886953736011736,0.10503579962584839,0.09822628940561029,0.056349241422955776,0.05123182950008687,3.495756690981376e-19,8,920,-328.49094037177065,0.9460157114932785,5.190192270190168e-281,-0.025767855277821623,0.23818777422544338,-0.028329818612346708,0.1812399207496398,-0.06912600422379986,0.7338278032720829,0.10771530142811234,6.0992136944872894e-15,-0.010338615216742439,0.21670710328130377,0.023416685345397252,0.0010456825660891415,0.0499634898012767,1.3074279059518243e-11,NA,NA,0.13314926480293038,0.009886325281750801,-0.1020633653452923,-0.5334236401954817,mammals,9.25031001305841e-19
Tamiasciurus_douglasii,Y,Y,N,Y,194.316558441558,80.4795918367347,99,1286.66975881262,2262,5552.60815483218,3952,62.1396103896104,45,462,0.28095531012332653,NA,0.19949786837094885,0.13437255826404804,NA,0.32089325919888245,0.36513585353904193,0.3553471992984544,0.29886116388121275,0.2911732380465769,3.160783530991846e-41,8,454,-171.76955503067953,1.0454582931194958,3.771069896808356e-98,-0.11455158465020163,0.0034620738359908256,-0.01976777940449675,0.61819366648341,0.042130220311656,0.5753670429589957,-0.027581890863778515,0.14234852570568537,-0.09912084888279248,3.900754497245472e-21,-0.06624255719304621,2.1177235456408474e-10,0.021070321219348275,0.02710870232704808,NA,NA,-0.6071883575204599,-0.5820425489757739,-0.19872990522080378,-0.20042237115467634,mammals,2.0909798743484517e-40
Tamiasciurus_hudsonicus,Y,Y,Y,Y,205.902442105263,32.8991848521404,173,730.143240544612,1520,10054.3975197342,9400,36.2621613250145,58,1425,0.11165922207208567,0.12765796550035058,0.17532775407518464,0.17786918219896675,0.24771896199485333,0.3690300198563996,0.21356152877656476,0.20911837357191254,0.01968643678346986,0.016232195898281288,7.97295967958291e-69,9,1416,-477.23469352136414,1.048407798612687,0,-0.08057286254894404,8.681518710535771e-5,-0.07869596767227548,1.712694124286695e-5,-0.0988800177272874,2.6298419816927365e-4,-0.007166901687453998,0.5082272305455989,-0.00881543771602184,0.3500980462605421,-0.07815053787803072,6.859394406739944e-25,0.06890137510360571,7.567864183778136e-26,-0.05731928045744128,2.5047850845541493e-7,-0.6071883575204595,-0.5820425489757737,-0.1987299052208038,-0.20042237115467687,mammals,9.795350463487576e-68
Thomomys_bottae,Y,Y,Y,Y,110.499936588459,143.60554922149,186,380.702930399742,1164,6770.22937536445,5635,61.0973724749563,92,1577,0.11140913346794201,0.11376142803678713,0.15203810539673202,0.11306342492568211,0.22469356773581362,0.25873239360496314,0.13341095456598243,0.1289895818851966,0.08864440189609396,0.0857438430224341,3.467843498345708e-44,9,1568,404.9840182102915,1.0307890216047773,0,0.03205777283629337,0.14542393627002112,-0.0163613947344959,0.46353212327514126,0.0691579314249028,0.002906691465293999,-0.136718748465657,6.1043490621653116e-21,-0.007331558334087364,0.46844908915808536,-0.08668059680238217,8.273482220804852e-18,-0.01798221292611357,0.06338317261481907,-0.018854478735196384,0.030504199514604324,0.13314926480293035,0.009886325281750787,-0.40868239361943126,0.4317120274431905,mammals,2.7112230987066445e-43
Thomomys_talpoides,Y,Y,Y,Y,80.3996449704142,60.2790174615107,119,473.281486642586,1194,8332.40414504605,6527,41.0759578772377,58,507,0.14061683731533603,0.12692672512913838,0.11196830624262899,0.11111694408362083,0.2735018537704036,0.22299928131409996,0.12284198735773107,0.10875109558837737,0.08951402694684311,0.08042734058902712,3.57264353350304e-11,9,498,292.5663293942258,1.1387582825944658,1.0606487990793796e-40,-0.056767317406135505,0.48065023860837774,-0.23823648959132554,0.0024147361804553766,-0.3139064691146632,0.33984980268562015,-0.03264111463574874,0.26228193160334656,-0.07227508472605863,4.1657266679871705e-5,-0.013892948327058254,0.4884254158570652,9.338088265358694e-4,0.954435941560145,0.0534542987278602,0.002802918690495719,0.13314926480293035,0.009886325281750782,-0.40868239361943126,0.4317120274431905,mammals,6.400986330859613e-11
Thryomanes_bewickii,Y,Y,Y,Y,9.96234604133539,144.254236696968,167,619.020875024524,1582,6745.4153249188,7648,55.4515815403396,88,682,0.11343423308091194,0.11111420673539163,0.13279422522626827,0.174103166506417,0.2242550633482996,0.3429489850002605,0.20865057273594975,0.19924374447723892,0.06287610030176148,0.055944710511093954,3.8408811413156694e-30,9,673,-1155.9339089588705,1.0232288119728623,0,-0.026163560972272563,0.020434192541513733,-0.0352850273760762,0.0024132499181673778,-0.007508947513314855,0.5244731991384881,-0.03591468466396422,1.55051569326101e-5,-0.00553621193615329,0.18463842572636216,0.019083300713815147,4.59553383037609e-5,-0.03482458745949055,2.055162171439818e-12,-2.102199413215376e-4,0.9614017573924131,-0.23675368804189528,0.32841339365818,0.28083226884866735,-0.028277887543811754,birds,1.4680701251251003e-29
Thryothorus_ludovicianus,Y,Y,N,Y,18.6116766467066,140.422090271788,146,1115.75871315155,865,8134.16007098786,5343,23.1268051040492,39,167,0.15776776321618124,NA,0.16393386881193783,0.1300070949551162,NA,0.3155117095398047,0.2769469173378133,0.2451143916860189,0.20774420898851667,0.18313999187635877,4.993577657741053e-9,8,159,-214.89070264830104,1.0050915866326797,1.9762634875557498e-106,-0.010374085517756168,0.7180453082959275,0.01916181615351442,0.44559849317083733,0.061305770688213974,0.04173096275892739,-0.0789794976203109,1.346935879712673e-4,-0.03391404159847944,0.013908393784570323,0.031160141064433645,0.007231955564122891,-0.013993349365319725,0.3402178038785858,NA,NA,-0.04632365007596019,0.1920560167501344,0.1469577238667469,0.03339807887716946,birds,8.258609203187126e-9
Tympanuchus_phasianellus,Y,Y,Y,Y,769.172905027933,22.1744167499954,147,508.734554533799,588,11416.9211055831,7611,46.8706789195689,52,179,0.13252090465157074,0.12144781318337328,0.1353081556296376,0.11142530565739084,0.241583398224402,0.2606862182023032,0.4955681367679933,0.47183016673354583,0.45946096053737656,0.44383844494597113,7.574926263268551e-22,9,170,-312.9635691367924,1.0255749261951739,3.5853324358384906e-115,0.05218105413288631,0.009311031575501519,-0.05365613216607282,0.11807950001855963,0.10120086529528055,1.8892198059840584e-5,-0.16054509695094848,8.58946882251052e-19,0.028175939345755227,0.0420648411927407,0.024637075731480433,0.03054968078080248,0.002867209485824913,0.8066163713611766,0.01869177101738274,0.15911209426944725,-0.5348129993609537,-0.17304523217924137,-0.3503292554950989,-0.05959172782736082,birds,2.2082835886138823e-21
